
"Queensboro Plaza"718,718,"Lexington Av/59 St"R11,R11,0
"Queensboro Plaza"718,718,"33 St"716,716,1111
"59 St"R41,R41,"53 St"R40,R40,0
"59 St"R41,R41,"36 St"R36,R36,0
"59 St"R41,R41,"8 Av"N02,N02,2198
"59 St"R41,R41,"Bay Ridge Av"R42,R42,471
"Broadway Jct"A51,A51,"Rockaway Av"A50,A50,0
"Broadway Jct"A51,A51,"Liberty Av"A52,A52,291
"Broadway Jct"A51,A51,"Bushwick Av - Aberdeen St"L21,L21,69
"Broadway Jct"A51,A51,"Alabama Av"J24,J24,1584
"Broadway Jct"A51,A51,"Atlantic Av"L24,L24,641
"Broadway Jct"A51,A51,"Utica Av"A48,A48,0
"Broadway Jct"A51,A51,"Euclid Av"A55,A55,1643
"Broadway Jct"A51,A51,"Chauncey St"J28,J28,28
"Junction Blvd"707,707,"Woodside - 61 St"712,712,0
"Junction Blvd"707,707,"90 St - Elmhurst Av"708,708,220
"Junction Blvd"707,707,"Mets - Willets Point"702,702,0
"Junction Blvd"707,707,"103 St - Corona Plaza"706,706,3369
"Livonia Av"L26,L26,"New Lots Av"L27,L27,420
"Livonia Av"L26,L26,"Sutter Av"L25,L25,0
"Park Pl"S03,S03,"Botanic Garden"S04,S04,85
"Park Pl"S03,S03,"Franklin Av"A45,A45,0
"Briarwood - Van Wyck Blvd"F05,F05,"Kew Gardens - Union Tpke"F06,F06,0
"Briarwood - Van Wyck Blvd"F05,F05,"Sutphin Blvd"F04,F04,1137
"Bay Ridge - 95 St"R45,R45,"86 St"R44,R44,0
"81 St - Museum of Natural History"A21,A21,"86 St"A20,A20,302
